"","Timing","Event","event_type","H_A","added_time","match_date","event_player","match_id"
"549",40,"ATTEMPT SAVED. JACK MARRIOTT (PETERBOROUGH UNITED) LEFT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"550",39,"ATTEMPT SAVED. JOE WARD (PETERBOROUGH UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"551",38,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY JACK BALDWIN.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"552",38,"ATTEMPT BLOCKED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","AWAY",0,"02-04-2018","MATT CROOKS",6
"553",37,"FOUL BY LIAM SHEPHARD (PETERBOROUGH UNITED).","FOUL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"554",37,"DANIEL POWELL (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"02-04-2018","DANIEL POWELL",6
"555",35,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY JACK BALDWIN.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"556",34,"SAM FOLEY (NORTHAMPTON TOWN) WINS A FREE KICK ON THE LEFT WING.","FREE KICK COBBLERS","AWAY",0,"02-04-2018","SAM FOLEY",6
"557",34,"FOUL BY LIAM SHEPHARD (PETERBOROUGH UNITED).","FOUL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"558",31,"STEVEN TAYLOR (PETERBOROUGH UNITED) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"02-04-2018","NONE",6
"559",31,"FOUL BY CHRIS LONG (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","CHRIS LONG",6
"560",29,"CORNER,  PETERBOROUGH UNITED. CONCEDED BY LEON BARNETT.","CORNER OPPOSITION","AWAY",0,"02-04-2018","LEON BARNETT",6
"561",28,"STEVEN TAYLOR (PETERBOROUGH UNITED) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"02-04-2018","NONE",6
"562",28,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","MATT CROOKS",6
"563",27,"FOUL BY LIAM SHEPHARD (PETERBOROUGH UNITED).","FOUL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"564",27,"DANIEL POWELL (NORTHAMPTON TOWN) WINS A FREE KICK ON THE LEFT WING.","FREE KICK COBBLERS","AWAY",0,"02-04-2018","DANIEL POWELL",6
"565",26,"FOUL BY JACK MARRIOTT (PETERBOROUGH UNITED).","FOUL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"566",26,"LEON BARNETT (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"02-04-2018","LEON BARNETT",6
"567",23,"ATTEMPT SAVED. GWION EDWARDS (PETERBOROUGH UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE TOP RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"568",21,"DELAY OVER. THEY ARE READY TO CONTINUE.","NONE","AWAY",0,"02-04-2018","NONE",6
"569",20,"DELAY IN MATCH MARCUS MADDISON (PETERBOROUGH UNITED) BECAUSE OF AN INJURY.","INJURY OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"570",20,"DANIEL POWELL (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","AWAY",0,"02-04-2018","DANIEL POWELL",6
"571",19,"MARCUS MADDISON (PETERBOROUGH UNITED) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","AWAY",0,"02-04-2018","NONE",6
"572",19,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","DANIEL POWELL",6
"573",17,"ATTEMPT BLOCKED. CHRIS FORRESTER (PETERBOROUGH UNITED) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"574",17,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY STEVEN TAYLOR.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"575",16,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY GWION EDWARDS.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"576",14,"GOAL!  PETERBOROUGH UNITED 2, NORTHAMPTON TOWN 0. JACK MARRIOTT (PETERBOROUGH UNITED) LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX TO THE BOTTOM RIGHT CORNER. ASSISTED BY ANDREW HUGHES FOLLOWING A SET PIECE SITUATION.","GOAL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"577",14,"GWION EDWARDS (PETERBOROUGH UNITED) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"02-04-2018","NONE",6
"578",14,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","MATT GRIMES",6
"579",12,"GOAL!  PETERBOROUGH UNITED 1, NORTHAMPTON TOWN 0. JACK BALDWIN (PETERBOROUGH UNITED) HEADER FROM THE CENTRE OF THE BOX TO THE BOTTOM LEFT CORNER. ASSISTED BY LIAM SHEPHARD FOLLOWING A SET PIECE SITUATION.","GOAL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"580",12,"MARCUS MADDISON (PETERBOROUGH UNITED) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","AWAY",0,"02-04-2018","NONE",6
"581",12,"FOUL BY JORDAN TURNBULL (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","JORDAN TURNBULL",6
"582",10,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","DANIEL POWELL",6
"583",10,"MARCUS MADDISON (PETERBOROUGH UNITED) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","AWAY",0,"02-04-2018","NONE",6
"584",9,"ATTEMPT MISSED. SAM FOLEY (NORTHAMPTON TOWN) HEADER FROM VERY CLOSE RANGE IS JUST A BIT TOO HIGH.","GOAL ATTEMPT COBBLERS","AWAY",0,"02-04-2018","SAM FOLEY",6
"585",6,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY CONOR O'MALLEY.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"586",6,"ATTEMPT SAVED. CHRIS LONG (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE SIX YARD BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT COBBLERS","AWAY",0,"02-04-2018","CHRIS LONG",6
"587",5,"ATTEMPT SAVED. MATT CROOKS (NORTHAMPTON TOWN) HEADER FROM A DIFFICULT ANGLE ON THE LEFT IS SAVED IN THE TOP RIGHT CORNER.","GOAL ATTEMPT COBBLERS","AWAY",0,"02-04-2018","MATT CROOKS",6
"588",5,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY STEVEN TAYLOR.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"589",5,"ATTEMPT BLOCKED. ASH TAYLOR (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","AWAY",0,"02-04-2018","ASH TAYLOR",6
"590",4,"FOUL BY STEVEN TAYLOR (PETERBOROUGH UNITED).","FOUL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"591",4,"CHRIS LONG (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"02-04-2018","CHRIS LONG",6
"592",3,"ATTEMPT MISSED. LEON BARNETT (NORTHAMPTON TOWN) HEADER FROM THE CENTRE OF THE BOX MISSES TO THE RIGHT FOLLOWING A CORNER.","GOAL ATTEMPT COBBLERS","AWAY",0,"02-04-2018","LEON BARNETT",6
"593",2,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ANDREW HUGHES.","CORNER COBBLERS","AWAY",0,"02-04-2018","NONE",6
"594",1,"FOUL BY JACK BALDWIN (PETERBOROUGH UNITED).","FOUL OPPOSITION","AWAY",0,"02-04-2018","NONE",6
"595",1,"CHRIS LONG (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"02-04-2018","CHRIS LONG",6
"596",1,"ANDREW HUGHES (PETERBOROUGH UNITED) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"02-04-2018","NONE",6
"597",1,"FOUL BY SHAY FACEY (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"02-04-2018","SHAY FACEY",6
"598",0,"FIRST HALF BEGINS.","NONE","AWAY",0,"02-04-2018","NONE",6
"599",NA,"LINEUPS ARE ANNOUNCED AND PLAYERS ARE WARMING UP.","NONE","AWAY",0,"02-04-2018","NONE",6
"600",0,"MATCH ENDS, NORTHAMPTON TOWN 0, CHARLTON ATHLETIC 4.","NONE","HOME",0,"30-03-2018","NONE",7
"601",90,"SECOND HALF ENDS, NORTHAMPTON TOWN 0, CHARLTON ATHLETIC 4.","NONE","HOME",4,"30-03-2018","NONE",7
"602",90,"FOUL BY BORIS MATHIS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",2,"30-03-2018","BORIS MATHIS",7
"603",90,"ANFERNEE DIJKSTEEL (CHARLTON ATHLETIC) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",2,"30-03-2018","NONE",7
"604",90,"ATTEMPT SAVED. JAKE FORSTER-CASKEY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",2,"30-03-2018","NONE",7
"605",90,"HILDEBERTO PEREIRA (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"30-03-2018","HILDEBERTO PEREIRA",7
"606",90,"ANFERNEE DIJKSTEEL (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"607",90,"FOUL BY HILDEBERTO PEREIRA (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","HILDEBERTO PEREIRA",7
"608",88,"ATTEMPT SAVED. JAKE FORSTER-CASKEY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"609",88,"MATT CROOKS (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"30-03-2018","MATT CROOKS",7
"610",88,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","MATT CROOKS",7
"611",88,"STEPHY MAVIDIDI (CHARLTON ATHLETIC) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"30-03-2018","NONE",7
"612",86,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","MATT GRIMES",7
"613",86,"JOSH MAGENNIS (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"614",85,"ATTEMPT BLOCKED. DAVID BUCHANAN (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","HOME",0,"30-03-2018","DAVID BUCHANAN",7
"615",85,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","MATT CROOKS",7
"616",85,"SULLAY KAIKAI (CHARLTON ATHLETIC) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"30-03-2018","NONE",7
"617",83,"SULLAY KAIKAI (CHARLTON ATHLETIC) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"30-03-2018","NONE",7
"618",83,"FOUL BY BORIS MATHIS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","BORIS MATHIS",7
"619",82,"ATTEMPT MISSED. BEN REEVES (CHARLTON ATHLETIC) LEFT FOOTED SHOT FROM THE CENTRE OF THE BOX IS TOO HIGH.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"620",82,"CORNER,  CHARLTON ATHLETIC. CONCEDED BY RICHARD O'DONNELL.","CORNER OPPOSITION","HOME",0,"30-03-2018","RICHARD O'DONNELL",7
"621",82,"ATTEMPT SAVED. STEPHY MAVIDIDI (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS SAVED IN THE TOP LEFT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"622",81,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ANFERNEE DIJKSTEEL.","CORNER COBBLERS","HOME",0,"30-03-2018","NONE",7
"623",81,"SUBSTITUTION, CHARLTON ATHLETIC. SULLAY KAIKAI REPLACES TARIQE FOSU-HENRY.","SUBSTITUTION OPPOSITION","HOME",0,"30-03-2018","NONE",7
"624",79,"GOAL!  NORTHAMPTON TOWN 0, CHARLTON ATHLETIC 4. JOSH MAGENNIS (CHARLTON ATHLETIC) HEADER FROM THE RIGHT SIDE OF THE SIX YARD BOX TO THE BOTTOM RIGHT CORNER. ASSISTED BY BEN REEVES.","GOAL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"625",78,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY PATRICK BAUER.","CORNER COBBLERS","HOME",0,"30-03-2018","NONE",7
"626",78,"FOUL BY JOSH MAGENNIS (CHARLTON ATHLETIC).","FOUL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"627",78,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"30-03-2018","MATT GRIMES",7
"628",77,"PATRICK BAUER (CHARLTON ATHLETIC) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"30-03-2018","NONE",7
"629",77,"FOUL BY CHRIS LONG (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","CHRIS LONG",7
"630",76,"ATTEMPT MISSED. TARIQE FOSU-HENRY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS JUST A BIT TOO HIGH.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"631",74,"TARIQE FOSU-HENRY (CHARLTON ATHLETIC) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"30-03-2018","NONE",7
"632",74,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","MATT CROOKS",7
"633",71,"JASON PEARCE (CHARLTON ATHLETIC) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","HOME",0,"30-03-2018","NONE",7
"634",71,"FOUL BY JASON PEARCE (CHARLTON ATHLETIC).","FOUL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"635",71,"HILDEBERTO PEREIRA (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"30-03-2018","HILDEBERTO PEREIRA",7
"636",70,"CORNER,  CHARLTON ATHLETIC. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","HOME",0,"30-03-2018","ASH TAYLOR",7
"637",70,"ATTEMPT BLOCKED. STEPHY MAVIDIDI (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"638",68,"SUBSTITUTION, NORTHAMPTON TOWN. BORIS MATHIS REPLACES KEVIN VAN VEEN.","SUBSTITUTION COBBLERS","HOME",0,"30-03-2018","NONE",7
"639",67,"SUBSTITUTION, CHARLTON ATHLETIC. JOSH MAGENNIS REPLACES MICHAL ZYRO.","SUBSTITUTION OPPOSITION","HOME",0,"30-03-2018","NONE",7
"640",66,"CORNER,  CHARLTON ATHLETIC. CONCEDED BY RICHARD O'DONNELL.","CORNER OPPOSITION","HOME",0,"30-03-2018","RICHARD O'DONNELL",7
"641",66,"ATTEMPT SAVED. BEN REEVES (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"642",66,"ATTEMPT BLOCKED. JOE ARIBO (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE SIX YARD BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"643",66,"ATTEMPT BLOCKED. MICHAL ZYRO (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"644",65,"ATTEMPT SAVED. MATT GRIMES (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","HOME",0,"30-03-2018","MATT GRIMES",7
"645",63,"SUBSTITUTION, CHARLTON ATHLETIC. STEPHY MAVIDIDI REPLACES NICKY AJOSE.","SUBSTITUTION OPPOSITION","HOME",0,"30-03-2018","NONE",7
"646",61,"ATTEMPT MISSED. TARIQE FOSU-HENRY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"647",60,"FOUL BY SHAY FACEY (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","SHAY FACEY",7
"648",60,"TARIQE FOSU-HENRY (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"649",56,"FOUL BY JAKE FORSTER-CASKEY (CHARLTON ATHLETIC).","FOUL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"650",56,"GBOLY ARIYIBI (NORTHAMPTON TOWN) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK COBBLERS","HOME",0,"30-03-2018","GBOLY ARIYIBI",7
"651",53,"ATTEMPT MISSED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE SIX YARD BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT COBBLERS","HOME",0,"30-03-2018","MATT CROOKS",7
"652",52,"SUBSTITUTION, NORTHAMPTON TOWN. HILDEBERTO PEREIRA REPLACES SHAUN MCWILLIAMS.","SUBSTITUTION COBBLERS","HOME",0,"30-03-2018","NONE",7
"653",51,"GOAL!  NORTHAMPTON TOWN 0, CHARLTON ATHLETIC 3. TARIQE FOSU-HENRY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX TO THE BOTTOM LEFT CORNER.","GOAL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"654",50,"SHAY FACEY (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"30-03-2018","SHAY FACEY",7
"655",50,"FOUL BY JASON PEARCE (CHARLTON ATHLETIC).","FOUL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"656",50,"CORNER,  CHARLTON ATHLETIC. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","HOME",0,"30-03-2018","ASH TAYLOR",7
"657",50,"ATTEMPT SAVED. JAKE FORSTER-CASKEY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"658",45,"SECOND HALF BEGINS NORTHAMPTON TOWN 0, CHARLTON ATHLETIC 2.","NONE","HOME",0,"30-03-2018","NONE",7
"659",45,"FIRST HALF ENDS, NORTHAMPTON TOWN 0, CHARLTON ATHLETIC 2.","NONE","HOME",3,"30-03-2018","NONE",7
"660",44,"JOE ARIBO (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"661",44,"FOUL BY GBOLY ARIYIBI (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","GBOLY ARIYIBI",7
"662",43,"SHAUN MCWILLIAMS (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"30-03-2018","SHAUN MCWILLIAMS",7
"663",43,"JOE ARIBO (CHARLTON ATHLETIC) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"30-03-2018","NONE",7
"664",43,"FOUL BY SHAUN MCWILLIAMS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","SHAUN MCWILLIAMS",7
"665",41,"CHRIS LONG (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"30-03-2018","CHRIS LONG",7
"666",41,"FOUL BY JAKE FORSTER-CASKEY (CHARLTON ATHLETIC).","FOUL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"667",41,"SUBSTITUTION, NORTHAMPTON TOWN. GBOLY ARIYIBI REPLACES BRENDON MOLONEY.","SUBSTITUTION COBBLERS","HOME",0,"30-03-2018","NONE",7
"668",37,"JOE ARIBO (CHARLTON ATHLETIC) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"30-03-2018","NONE",7
"669",37,"FOUL BY SHAUN MCWILLIAMS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","SHAUN MCWILLIAMS",7
"670",36,"ATTEMPT SAVED. PATRICK BAUER (CHARLTON ATHLETIC) HEADER FROM THE RIGHT SIDE OF THE SIX YARD BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"671",36,"NICKY AJOSE (CHARLTON ATHLETIC) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"30-03-2018","NONE",7
"672",36,"FOUL BY JORDAN TURNBULL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","JORDAN TURNBULL",7
"673",34,"BRENDON MOLONEY (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"30-03-2018","BRENDON MOLONEY",7
"674",34,"FOUL BY BRENDON MOLONEY (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","BRENDON MOLONEY",7
"675",34,"NICKY AJOSE (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"676",33,"ATTEMPT SAVED. TARIQE FOSU-HENRY (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"677",33,"CORNER,  CHARLTON ATHLETIC. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","HOME",0,"30-03-2018","ASH TAYLOR",7
"678",31,"FOUL BY SHAUN MCWILLIAMS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","SHAUN MCWILLIAMS",7
"679",31,"JOE ARIBO (CHARLTON ATHLETIC) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"30-03-2018","NONE",7
"680",29,"FOUL BY SHAY FACEY (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","SHAY FACEY",7
"681",29,"MICHAL ZYRO (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"682",28,"FOUL BY SHAUN MCWILLIAMS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","SHAUN MCWILLIAMS",7
"683",28,"ANFERNEE DIJKSTEEL (CHARLTON ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"30-03-2018","NONE",7
"684",26,"ATTEMPT MISSED. PATRICK BAUER (CHARLTON ATHLETIC) HEADER FROM THE CENTRE OF THE BOX IS JUST A BIT TOO HIGH FOLLOWING A CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"685",25,"CORNER,  CHARLTON ATHLETIC. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","HOME",0,"30-03-2018","ASH TAYLOR",7
"686",25,"ATTEMPT BLOCKED. NICKY AJOSE (CHARLTON ATHLETIC) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"30-03-2018","NONE",7
"687",24,"JASON PEARCE (CHARLTON ATHLETIC) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"30-03-2018","NONE",7
"688",24,"FOUL BY CHRIS LONG (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"30-03-2018","CHRIS LONG",7
"689",20,"FOUL BY BEN REEVES (CHARLTON ATHLETIC).","FOUL OPPOSITION","HOME",0,"30-03-2018","NONE",7
"690",20,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"30-03-2018","MATT GRIMES",7
